Marital_status,Application_mode,Application_order,Course,Daytime/evening_attendance,Previous_qualification,Previous_qualification_(grade),Nacionality,Mother's_qualification,Father's_qualification,Mother's_occupation,Father's_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(credited),Curricular_units_2nd_sem_(enrolled),Curricular_units_2nd_sem_(evaluations),Curricular_units_2nd_sem_(approved),Curricular_units_2nd_sem_(grade),Curricular_units_2nd_sem_(without_evaluations),Unemployment_rate,Inflation_rate,GDP,Had_Semester_Failure
1,1,6,9500,1,1,0.02400147426257551,1,38,38,9,9,0.12464122254673193,1,0,0,1,0,1,-0.6996764436606817,0,-0.30093144104421077,0.3130719197062708,0.6646498220950621,0.43261925187811495,0.2823465147286504,-0.20092626247782916,-0.2814159524200295,0.8307779107401208,0.7563485563624108,0.8644289909667175,0.4242979217557327,-0.1944278599347866,1.471569419541815,1.1438494672556778,-1.8058603290172266,0
1,1,5,171,1,1,2.0755381682529737,1,1,1,4,4,0.8736749698379612,0,0,0,1,1,0,-0.6996764436606817,0,-0.30093144104421077,-2.563682778692633,-1.9828640348924218,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-2.8680716267460085,-2.0486331479942894,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,0.418795582653498,1.7953650141362323,-0.7590822079934056,1
1,1,1,9773,1,1,0.40391567685338997,1,1,19,4,4,0.323925430541645,1,0,0,1,1,0,-0.6996764436606817,0,-0.30093144104421077,-0.09789303720785829,-0.5387655674447033,0.43261925187811495,0.4542037751091903,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.2636447906763893,0.5302712412090755,0.5874531450981065,-0.1944278599347866,1.471569419541815,1.1438494672556778,-1.8058603290172266,0
1,39,1,9500,1,1,0.031599758314391366,1,19,37,9,9,-0.48008327067921674,0,0,0,1,0,1,0.24346669154478487,0,-0.30093144104421077,0.7240368766204,-0.05739941162879715,0.7596945632211289,0.29226448339772654,-0.20092626247782916,-0.2814159524200295,0.8307779107401208,-0.008646453916689271,0.8644289909667175,0.350086850268901,-0.1944278599347866,0.418795582653498,1.7953650141362323,-0.7590822079934056,0
1,16,6,9147,1,1,-0.35591272832823895,1,37,37,9,9,-0.720598694121355,1,0,0,1,0,0,-0.43020697645911987,0,-0.30093144104421077,-0.5088579941219874,-0.05739941162879715,-0.22153137080791296,0.20153945852323124,-0.20092626247782916,-0.2814159524200295,-0.5562906658171777,0.5013502196027108,-0.47220200806385065,0.40556326400292975,-0.1944278599347866,-1.4987567631073644,0.9990682346155548,0.13688889559478015,0
2,39,1,9853,1,10,0.031599758314391366,1,37,34,0,0,-0.7893173865333946,0,0,0,1,0,0,2.129752961955718,0,-0.30093144104421077,-0.09789303720785829,0.9053329000030151,-0.5486066821509269,0.4200599485435199,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,1.521343566641511,-1.4746752573367767,-1.9499106961796095,1.1187022856934763,-1.4987567631073644,0.9990682346155548,0.13688889559478015,1
1,39,1,9003,1,1,2.0755381682529737,1,1,37,191,193,0.8942905775615739,0,0,0,1,1,0,0.5129361587463468,0,-0.30093144104421077,-0.09789303720785829,-0.5387655674447033,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,-0.1827894669969686,-0.448744091785677,0.8909239827729564,1
1,44,1,9003,1,39,-0.20394704729191318,1,1,3,9,6,0.2071036534411786,0,0,0,1,1,1,-0.2954722428583389,0,-0.30093144104421077,-0.09789303720785829,1.6273821337268743,0.43261925187811495,0.22495236816826208,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.008646453916689271,-0.1380442583062086,0.29415571183213385,-0.1944278599347866,0.8699843698913484,-1.1002596386662313,0.3453574196969818,0
1,44,1,9130,1,39,-1.723603857655171,1,3,4,2,2,-1.167270194799612,1,0,0,1,1,0,-0.43020697645911987,0,-0.30093144104421077,-0.09789303720785829,1.6273821337268743,-0.22153137080791296,0.027405943038313722,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,1.0113468931221108,-0.8063597578214927,0.05542524289471435,-0.1944278599347866,0.8699843698913484,-1.1002596386662313,0.3453574196969818,0
4,39,1,9003,1,1,0.5558813578897157,1,37,37,9,8,1.581477501681969,0,0,0,1,1,0,0.6476708923471277,0,-0.30093144104421077,-0.09789303720785829,0.9053329000030151,0.10554394053510098,0.2834846422808396,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,0.5013502196027108,0.5302712412090755,0.40556326400292975,-0.1944278599347866,-0.1827894669969686,-0.448744091785677,0.8909239827729564,0
2,17,3,8014,0,1,-0.7358269309190534,1,19,37,3,3,-0.9473703790810853,0,0,1,0,0,0,-0.6996764436606817,0,-0.30093144104421077,-0.09789303720785829,0.18328366627915593,-0.5486066821509269,0.010334029755478544,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,1.0113468931221108,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,-1.4987567631073644,0.9990682346155548,0.13688889559478015,1
1,1,2,9773,1,1,-0.20394704729191318,1,1,34,9,9,-0.15023354710142717,1,0,0,1,0,1,-0.43020697645911987,0,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,0.10554394053510098,0.44737500979605627,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,0.5302712412090755,0.40556326400292975,-0.1944278599347866,0.3059983858440359,-0.5211347081057386,0.7889074709782619,0
1,1,4,9254,1,1,-0.12796420677375028,1,38,36,9,9,-0.2052085010310586,1,0,0,1,0,1,-0.6996764436606817,0,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,0.43261925187811495,0.14690933601815925,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,0.24635188284301077,0.5302712412090755,0.11908670127802633,-0.1944278599347866,-0.8219735822505891,-1.4622127202665394,-1.3889232808128236,0
1,1,3,9254,1,1,-0.8877926119553792,1,19,37,4,7,-0.6999830863977434,1,0,0,1,0,0,-0.2954722428583389,0,-0.30093144104421077,-0.09789303720785829,-0.05739941162879715,0.43261925187811495,0.14690933601815925,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.008646453916689271,-0.1380442583062086,0.3896478994071017,-0.1944278599347866,-0.1827894669969686,-0.448744091785677,0.8909239827729564,0
1,17,1,9500,1,1,0.7078470389260415,1,37,37,5,5,0.2964379535768308,1,0,0,1,0,0,-0.5649417100599008,0,-0.30093144104421077,0.7240368766204,-0.05739941162879715,0.7596945632211289,0.843053182797079,-0.20092626247782916,-0.2814159524200295,0.8307779107401208,-0.008646453916689271,0.8644289909667175,0.8635619846005848,-0.1944278599347866,-0.2955866638064307,0.13038083877481565,0.7667299684141978,0
2,39,1,9670,1,1,-0.20394704729191318,1,37,37,9,0,2.1312270409782856,0,0,1,0,0,0,1.4560792939518135,0,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,-0.22153137080791296,0.5907790813718706,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,-1.4746752573367767,-1.9499106961796095,7.684353013834792,0.418795582653498,1.7953650141362323,-0.7590822079934056,1
1,1,1,9085,1,1,0.9357955604805303,1,38,37,3,9,0.784340669702311,1,0,0,0,0,0,-0.6996764436606817,0,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,0.43261925187811495,0.8639296938972316,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.008646453916689271,0.5302712412090755,0.4373939931945856,-0.1944278599347866,-1.00996891026636,0.13038083877481565,1.5518135591820637,0
1,15,1,9147,1,1,0.031599758314391366,21,1,3,192,3,-1.8544571189200074,0,0,1,1,1,0,2.264487695556499,1,-0.30093144104421077,-0.5088579941219874,0.423966744187109,-1.2027573048369549,0.0786216828868189,-0.20092626247782916,-0.2814159524200295,-0.5562906658171777,0.5013502196027108,-1.1405175075791347,-0.04006694468025346,-0.1944278599347866,-0.1827894669969686,-0.448744091785677,0.8909239827729564,0
2,39,1,9085,1,1,-0.9637754524735421,1,19,19,1,4,0.2071036534411786,0,0,0,1,0,0,0.7824056259479086,0,-0.30093144104421077,-0.5088579941219874,-0.05739941162879715,0.10554394053510098,0.966361173594242,2.719312106758464,-0.2814159524200295,-0.5562906658171777,-0.5186431274360893,0.19611349145143347,0.9912486811293989,-0.1944278599347866,-0.8219735822505891,-1.4622127202665394,-1.3889232808128236,0
1,17,1,9119,1,1,1.163744082035019,1,1,38,4,5,1.492143201546317,0,0,0,1,1,0,-0.6996764436606817,0,-0.30093144104421077,-0.5088579941219874,-0.5387655674447033,0.10554394053510098,1.1439090717357263,-0.20092626247782916,-0.2814159524200295,-0.5562906658171777,-0.008646453916689271,0.19611349145143347,1.1058393062193603,-0.1944278599347866,-1.00996891026636,0.13038083877481565,1.5518135591820637,0
1,1,1,9670,1,1,0.031599758314391366,1,1,1,9,1,-1.6483010416838888,1,0,0,1,0,1,-0.43020697645911987,0,-0.30093144104421077,-0.09789303720785829,-0.05739941162879715,-0.22153137080791296,0.23226890243233442,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,0.5013502196027108,0.5302712412090755,0.4692247223862414,-0.1944278599347866,-0.2955866638064307,0.13038083877481565,0.7667299684141978,0
1,18,1,9773,1,1,0.1759671552989013,1,1,1,3,3,0.19335991495877147,0,0,0,1,0,1,-0.6996764436606817,0,-0.30093144104421077,-0.09789303720785829,-0.5387655674447033,0.43261925187811495,0.4200599485435199,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,0.5302712412090755,0.31007107642796194,-0.1944278599347866,0.418795582653498,1.7953650141362323,-0.7590822079934056,0
1,39,1,9500,1,1,0.3279328363352271,1,37,37,9,9,0.9630092699736135,0,0,0,1,1,0,1.7255487611533753,0,-0.30093144104421077,0.3130719197062708,-1.9828640348924218,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,0.8307779107401208,-2.0486331479942894,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,0.3059983858440359,-0.5211347081057386,0.7889074709782619,1
1,17,1,9119,1,1,-0.20394704729191318,1,38,19,7,3,-0.4869551399204203,1,0,1,1,1,0,-0.43020697645911987,0,-0.30093144104421077,-0.5088579941219874,-0.7794486453526563,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-0.5562906658171777,-0.7736414641957894,-1.4746752573367767,-1.9499106961796095,6.371222868206528,-0.8219735822505891,-1.4622127202665394,-1.3889232808128236,1
1,39,1,9003,1,1,-0.20394704729191318,1,19,19,9,1,0.8942905775615739,0,0,0,1,0,0,0.3782014251455658,0,2.3211359447304187,2.3678967042769163,1.1460159779109682,0.43261925187811495,0.48834760167486024,-0.20092626247782916,1.8580707406293462,2.6802026794831852,1.521343566641511,2.201059989997286,0.6920398267278332,-0.1944278599347866,1.471569419541815,1.1438494672556778,-1.8058603290172266,0
1,43,2,9670,1,1,0.1759671552989013,1,3,19,1,7,-0.23956784723707836,1,0,0,1,1,0,-0.16073750925755798,0,-0.30093144104421077,-0.09789303720785829,0.9053329000030151,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,1.7347628787638938,-0.6659159407458617,-0.4131131679940072,1
4,39,1,9254,1,1,-0.9637754524735421,1,37,37,9,8,-2.198050580980205,0,0,0,1,0,1,1.7255487611533753,0,-0.30093144104421077,-0.09789303720785829,0.423966744187109,0.43261925187811495,0.0786216828868189,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,1.521343566641511,-0.47220200806385065,0.21457888885299414,-0.1944278599347866,-0.2955866638064307,0.13038083877481565,0.7667299684141978,0
1,39,1,9085,1,1,0.031599758314391366,1,1,1,4,4,-0.48008327067921674,0,0,1,0,1,0,1.0518750931494705,0,-0.30093144104421077,-0.5088579941219874,1.1460159779109682,-0.22153137080791296,0.5907790813718706,1.2591929221403173,-0.2814159524200295,-0.5562906658171777,1.0113468931221108,-0.47220200806385065,0.2782403472363058,1.1187022856934763,-0.8219735822505891,-1.4622127202665394,-1.3889232808128236,0
1,1,1,171,1,1,1.3157097630713448,1,38,19,9,9,0.7431094542550877,1,0,0,1,1,1,-0.5649417100599008,0,-0.30093144104421077,-2.563682778692633,-1.9828640348924218,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-2.8680716267460085,-2.0486331479942894,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,0.8699843698913484,-1.1002596386662313,0.3453574196969818,1
1,51,1,8014,0,2,-1.723603857655171,1,19,38,9,10,-1.167270194799612,0,0,0,1,1,0,2.533957162758061,0,3.195158406655295,2.3678967042769163,0.9053329000030151,2.0679958085931847,0.7863300880661636,-0.20092626247782916,3.462685760416378,2.217846487297419,0.7563485563624108,1.8669022402396438,0.762067430949476,-0.1944278599347866,-0.1827894669969686,-0.448744091785677,0.8909239827729564,0
2,39,1,9773,1,19,0.031599758314391366,1,37,37,9,6,-1.167270194799612,0,0,0,0,0,0,4.016039232366651,0,-0.30093144104421077,-0.5088579941219874,-0.7794486453526563,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-1.018646858002944,-0.7736414641957894,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,1.471569419541815,1.1438494672556778,-1.8058603290172266,1
2,7,1,8014,0,3,-0.9637754524735421,1,38,1,9,9,-0.48008327067921674,0,0,0,0,0,0,1.5908140275525944,0,-0.30093144104421077,-0.09789303720785829,-1.9828640348924218,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-2.0486331479942894,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,-0.2955866638064307,0.13038083877481565,0.7667299684141978,1
1,17,3,9773,1,1,-0.43189556884640184,1,19,19,5,8,-0.48008327067921674,0,0,0,1,0,0,-0.6996764436606817,0,-0.30093144104421077,-0.09789303720785829,-0.5387655674447033,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-2.0486331479942894,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,-1.00996891026636,0.13038083877481565,1.5518135591820637,1
1,53,1,9238,1,42,0.5558813578897157,1,37,37,9,10,0.6812626310842518,1,0,0,1,0,0,-0.2954722428583389,0,1.8841247137679804,1.135001833534529,0.423966744187109,1.4138451859071568,0.44282249958730063,-0.20092626247782916,1.8580707406293462,1.293134102925887,0.24635188284301077,1.5327444904820016,0.5753271530250942,-0.1944278599347866,-1.00996891026636,0.13038083877481565,1.5518135591820637,0
1,43,1,9130,1,1,-0.5838612498827276,1,39,3,3,2,-0.13648980861901908,1,0,0,1,0,0,-0.2954722428583389,0,-0.30093144104421077,-0.5088579941219874,-0.5387655674447033,-1.529832616179969,-2.1748708704474087,7.0996696606129035,-0.2814159524200295,-0.5562906658171777,-0.5186431274360893,-0.1380442583062086,0.676124462132005,1.1187022856934763,-0.2955866638064307,0.13038083877481565,0.7667299684141978,1
1,43,1,9500,1,1,1.163744082035019,1,29,38,90,3,0.27582234585321813,1,0,0,1,0,1,-0.16073750925755798,0,7.565270716279677,6.888511230332337,3.552846756990499,5.01167361068031,0.8110067627204427,4.17943129137661,9.346274166302162,7.766120793526612,3.8163285974788113,5.208479737816065,0.8336865716307018,3.7449625769500026,-1.4987567631073644,0.9990682346155548,0.13688889559478015,0
1,1,1,9238,1,1,0.1759671552989013,1,1,1,4,4,-0.28767093192550625,0,0,0,1,0,0,-0.6996764436606817,0,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,0.43261925187811495,0.6932105610688809,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.2636447906763893,0.5302712412090755,0.723870555919489,-0.1944278599347866,-0.2955866638064307,0.13038083877481565,0.7667299684141978,0
1,43,1,9070,1,1,0.6318641984078787,1,1,19,5,10,0.0009475762050599944,0,0,0,1,0,0,-0.43020697645911987,0,-0.30093144104421077,-0.09789303720785829,-0.5387655674447033,0.10554394053510098,0.3654298260384479,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,0.24635188284301077,0.19611349145143347,0.4182955556795921,-0.1944278599347866,0.418795582653498,1.7953650141362323,-0.7590822079934056,0
2,39,1,9500,1,1,0.5558813578897157,1,19,19,9,7,-1.1329108485935921,0,0,0,1,0,0,1.0518750931494705,0,-0.30093144104421077,0.3130719197062708,-1.9828640348924218,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,0.8307779107401208,-2.0486331479942894,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,0.418795582653498,1.7953650141362323,-0.7590822079934056,1
1,43,1,9070,1,1,-0.5838612498827276,1,38,37,8,7,0.323925430541645,1,0,0,1,1,0,-0.43020697645911987,0,1.010102251843104,-0.09789303720785829,-0.5387655674447033,-0.22153137080791296,0.4371318618263551,-0.20092626247782916,1.3231990673670024,1.293134102925887,1.0113468931221108,-0.47220200806385065,0.4692247223862414,-0.1944278599347866,0.3059983858440359,-0.5211347081057386,0.7889074709782619,0
1,17,1,9147,1,1,-0.7358269309190534,1,1,19,3,4,-0.34264588585513767,0,0,0,1,1,0,-0.5649417100599008,0,-0.30093144104421077,-0.5088579941219874,-0.2980824895367502,-0.5486066821509269,0.3517722954121799,-0.20092626247782916,-0.2814159524200295,-0.5562906658171777,-0.7736414641957894,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,-1.00996891026636,0.13038083877481565,1.5518135591820637,1
4,39,1,9991,0,1,0.031599758314391366,1,37,37,6,6,0.6331595463958228,0,0,0,1,0,0,2.129752961955718,0,-0.30093144104421077,-0.5088579941219874,-0.5387655674447033,0.10554394053510098,0.0786216828868189,-0.20092626247782916,-0.2814159524200295,-0.5562906658171777,0.24635188284301077,0.19611349145143347,0.2782403472363058,-0.1944278599347866,-0.2955866638064307,0.13038083877481565,0.7667299684141978,0
1,1,2,9085,1,1,1.3916926035895076,1,40,4,2,2,1.2035246934157517,1,0,0,1,0,0,-0.6996764436606817,0,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,0.43261925187811495,1.034648826725582,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,0.5302712412090755,0.8830242018777688,-0.1944278599347866,-1.00996891026636,0.13038083877481565,1.5518135591820637,0
